index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,AnzahlLinks
1730,0,0.0,0.0,0.0,0.475,-18,-30,16,644
1736,0,0.0,0.0,0.0,0.475,-18,-26,14,644
1737,0,0.0,0.0,0.0,0.475,-18,-26,15,644
1738,0,0.0,0.0,0.0,0.475,-18,-26,16,644
1744,0,0.0,0.0,0.0,0.475,-18,-22,14,644
1745,0,0.0,0.0,0.0,0.475,-18,-22,15,644
1746,0,0.0,0.0,0.0,0.475,-18,-22,16,644
1752,0,0.0,0.0,0.0,0.475,-18,-18,14,644
1753,0,0.0,0.0,0.0,0.475,-18,-18,15,644
1760,0,0.0,0.0,0.0,0.475,-18,-14,14,644
1761,0,0.0,0.0,0.0,0.475,-18,-14,15,644
1768,0,0.0,0.0,0.0,0.475,-18,-10,14,644
1769,0,0.0,0.0,0.0,0.475,-18,-10,15,644
1776,0,0.0,0.0,0.0,0.475,-18,-6,14,644
1777,0,0.0,0.0,0.0,0.475,-18,-6,15,644
1784,0,0.0,0.0,0.0,0.475,-18,-2,14,644
1785,0,0.0,0.0,0.0,0.475,-18,-2,15,644
1792,0,0.0,0.0,0.0,0.475,-14,-30,14,644
1793,0,0.0,0.0,0.0,0.475,-14,-30,15,644
1794,0,0.0,0.0,0.0,0.475,-14,-30,16,644
1800,0,0.0,0.0,0.0,0.475,-14,-26,14,644
1801,0,0.0,0.0,0.0,0.475,-14,-26,15,644
1802,0,0.0,0.0,0.0,0.475,-14,-26,16,644
1808,0,0.0,0.0,0.0,0.475,-14,-22,14,644
1809,0,0.0,0.0,0.0,0.475,-14,-22,15,644
1810,0,0.0,0.0,0.0,0.475,-14,-22,16,644
1816,0,0.0,0.0,0.0,0.475,-14,-18,14,644
1817,0,0.0,0.0,0.0,0.475,-14,-18,15,644
1818,0,0.0,0.0,0.0,0.475,-14,-18,16,644
1824,0,0.0,0.0,0.0,0.475,-14,-14,14,644
1825,0,0.0,0.0,0.0,0.475,-14,-14,15,644
1832,0,0.0,0.0,0.0,0.475,-14,-10,14,644
1833,0,0.0,0.0,0.0,0.475,-14,-10,15,644
1840,0,0.0,0.0,0.0,0.475,-14,-6,14,644
1841,0,0.0,0.0,0.0,0.475,-14,-6,15,644
1848,0,0.0,0.0,0.0,0.475,-14,-2,14,644
1849,0,0.0,0.0,0.0,0.475,-14,-2,15,644
1856,0,0.0,0.0,0.0,0.475,-10,-30,14,644
1857,0,0.0,0.0,0.0,0.475,-10,-30,15,644
1858,0,0.0,0.0,0.0,0.475,-10,-30,16,644
1864,0,0.0,0.0,0.0,0.475,-10,-26,14,644
1865,0,0.0,0.0,0.0,0.475,-10,-26,15,644
1866,0,0.0,0.0,0.0,0.475,-10,-26,16,644
1872,0,0.0,0.0,0.0,0.475,-10,-22,14,644
1873,0,0.0,0.0,0.0,0.475,-10,-22,15,644
1880,0,0.0,0.0,0.0,0.475,-10,-18,14,644
1881,0,0.0,0.0,0.0,0.475,-10,-18,15,644
1888,0,0.0,0.0,0.0,0.475,-10,-14,14,644
1889,0,0.0,0.0,0.0,0.475,-10,-14,15,644
1896,0,0.0,0.0,0.0,0.475,-10,-10,14,644
1897,0,0.0,0.0,0.0,0.475,-10,-10,15,644
1904,0,0.0,0.0,0.0,0.475,-10,-6,14,644
1905,0,0.0,0.0,0.0,0.475,-10,-6,15,644
1912,0,0.0,0.0,0.0,0.475,-10,-2,14,644
1913,0,0.0,0.0,0.0,0.475,-10,-2,15,644
1920,0,0.0,0.0,0.0,0.475,-6,-30,14,644
1921,0,0.0,0.0,0.0,0.475,-6,-30,15,644
1922,0,0.0,0.0,0.0,0.475,-6,-30,16,644
1928,0,0.0,0.0,0.0,0.475,-6,-26,14,644
1929,0,0.0,0.0,0.0,0.475,-6,-26,15,644
1936,0,0.0,0.0,0.0,0.475,-6,-22,14,644
1937,0,0.0,0.0,0.0,0.475,-6,-22,15,644
1938,0,0.0,0.0,0.0,0.475,-6,-22,16,644
1944,0,0.0,0.0,0.0,0.475,-6,-18,14,644
1945,0,0.0,0.0,0.0,0.475,-6,-18,15,644
1952,0,0.0,0.0,0.0,0.475,-6,-14,14,644
1953,0,0.0,0.0,0.0,0.475,-6,-14,15,644
1960,0,0.0,0.0,0.0,0.475,-6,-10,14,644
1961,0,0.0,0.0,0.0,0.475,-6,-10,15,644
1968,0,0.0,0.0,0.0,0.475,-6,-6,14,644
1969,0,0.0,0.0,0.0,0.475,-6,-6,15,644
1976,0,0.0,0.0,0.0,0.475,-6,-2,14,644
1977,0,0.0,0.0,0.0,0.475,-6,-2,15,644
1984,0,0.0,0.0,0.0,0.475,-2,-30,14,644
1985,0,0.0,0.0,0.0,0.475,-2,-30,15,644
1986,0,0.0,0.0,0.0,0.475,-2,-30,16,644
1992,0,0.0,0.0,0.0,0.475,-2,-26,14,644
1993,0,0.0,0.0,0.0,0.475,-2,-26,15,644
2000,0,0.0,0.0,0.0,0.475,-2,-22,14,644
2001,0,0.0,0.0,0.0,0.475,-2,-22,15,644
2002,0,0.0,0.0,0.0,0.475,-2,-22,16,644
2008,0,0.0,0.0,0.0,0.475,-2,-18,14,644
2009,0,0.0,0.0,0.0,0.475,-2,-18,15,644
2016,0,0.0,0.0,0.0,0.475,-2,-14,14,644
2017,0,0.0,0.0,0.0,0.475,-2,-14,15,644
2024,0,0.0,0.0,0.0,0.475,-2,-10,14,644
2025,0,0.0,0.0,0.0,0.475,-2,-10,15,644
2032,0,0.0,0.0,0.0,0.475,-2,-6,14,644
2033,0,0.0,0.0,0.0,0.475,-2,-6,15,644
2040,0,0.0,0.0,0.0,0.475,-2,-2,14,644
2041,0,0.0,0.0,0.0,0.475,-2,-2,15,644
2048,0,0.0,0.0,0.0,0.6,-30,-30,14,644
2049,0,0.0,0.0,0.0,0.6,-30,-30,15,644
2056,0,0.0,0.0,0.0,0.6,-30,-26,14,644
2057,0,0.0,0.0,0.0,0.6,-30,-26,15,644
2064,0,0.0,0.0,0.0,0.6,-30,-22,14,644
2065,0,0.0,0.0,0.0,0.6,-30,-22,15,644
2072,0,0.0,0.0,0.0,0.6,-30,-18,14,644
2073,0,0.0,0.0,0.0,0.6,-30,-18,15,644
2080,0,0.0,0.0,0.0,0.6,-30,-14,14,644
2081,0,0.0,0.0,0.0,0.6,-30,-14,15,644
2088,0,0.0,0.0,0.0,0.6,-30,-10,14,644
2089,0,0.0,0.0,0.0,0.6,-30,-10,15,644
2096,0,0.0,0.0,0.0,0.6,-30,-6,14,644
2097,0,0.0,0.0,0.0,0.6,-30,-6,15,644
2104,0,0.0,0.0,0.0,0.6,-30,-2,14,644
2105,0,0.0,0.0,0.0,0.6,-30,-2,15,644
2112,0,0.0,0.0,0.0,0.6,-26,-30,14,644
2120,0,0.0,0.0,0.0,0.6,-26,-26,14,644
2121,0,0.0,0.0,0.0,0.6,-26,-26,15,644
2128,0,0.0,0.0,0.0,0.6,-26,-22,14,644
2129,0,0.0,0.0,0.0,0.6,-26,-22,15,644
2136,0,0.0,0.0,0.0,0.6,-26,-18,14,644
2144,0,0.0,0.0,0.0,0.6,-26,-14,14,644
2145,0,0.0,0.0,0.0,0.6,-26,-14,15,644
2152,0,0.0,0.0,0.0,0.6,-26,-10,14,644
2153,0,0.0,0.0,0.0,0.6,-26,-10,15,644
2160,0,0.0,0.0,0.0,0.6,-26,-6,14,644
2161,0,0.0,0.0,0.0,0.6,-26,-6,15,644
2168,0,0.0,0.0,0.0,0.6,-26,-2,14,644
2169,0,0.0,0.0,0.0,0.6,-26,-2,15,644
2176,0,0.0,0.0,0.0,0.6,-22,-30,14,644
2177,0,0.0,0.0,0.0,0.6,-22,-30,15,644
2184,0,0.0,0.0,0.0,0.6,-22,-26,14,644
2192,0,0.0,0.0,0.0,0.6,-22,-22,14,644
2193,0,0.0,0.0,0.0,0.6,-22,-22,15,644
2200,0,0.0,0.0,0.0,0.6,-22,-18,14,644
2201,0,0.0,0.0,0.0,0.6,-22,-18,15,644
2208,0,0.0,0.0,0.0,0.6,-22,-14,14,644
2209,0,0.0,0.0,0.0,0.6,-22,-14,15,644
2216,0,0.0,0.0,0.0,0.6,-22,-10,14,644
2217,0,0.0,0.0,0.0,0.6,-22,-10,15,644
2224,0,0.0,0.0,0.0,0.6,-22,-6,14,644
2225,0,0.0,0.0,0.0,0.6,-22,-6,15,644
2233,0,0.0,0.0,0.0,0.6,-22,-2,15,644
2240,0,0.0,0.0,0.0,0.6,-18,-30,14,644
2241,0,0.0,0.0,0.0,0.6,-18,-30,15,644
2242,0,0.0,0.0,0.0,0.6,-18,-30,16,644
2248,0,0.0,0.0,0.0,0.6,-18,-26,14,644
2249,0,0.0,0.0,0.0,0.6,-18,-26,15,644
2256,0,0.0,0.0,0.0,0.6,-18,-22,14,644
2257,0,0.0,0.0,0.0,0.6,-18,-22,15,644
2264,0,0.0,0.0,0.0,0.6,-18,-18,14,644
2265,0,0.0,0.0,0.0,0.6,-18,-18,15,644
2272,0,0.0,0.0,0.0,0.6,-18,-14,14,644
2273,0,0.0,0.0,0.0,0.6,-18,-14,15,644
2280,0,0.0,0.0,0.0,0.6,-18,-10,14,644
2281,0,0.0,0.0,0.0,0.6,-18,-10,15,644
2288,0,0.0,0.0,0.0,0.6,-18,-6,14,644
2289,0,0.0,0.0,0.0,0.6,-18,-6,15,644
2296,0,0.0,0.0,0.0,0.6,-18,-2,14,644
2297,0,0.0,0.0,0.0,0.6,-18,-2,15,644
2304,0,0.0,0.0,0.0,0.6,-14,-30,14,644
2305,0,0.0,0.0,0.0,0.6,-14,-30,15,644
2306,0,0.0,0.0,0.0,0.6,-14,-30,16,644
2312,0,0.0,0.0,0.0,0.6,-14,-26,14,644
2313,0,0.0,0.0,0.0,0.6,-14,-26,15,644
2320,0,0.0,0.0,0.0,0.6,-14,-22,14,644
2321,0,0.0,0.0,0.0,0.6,-14,-22,15,644
2328,0,0.0,0.0,0.0,0.6,-14,-18,14,644
2329,0,0.0,0.0,0.0,0.6,-14,-18,15,644
2336,0,0.0,0.0,0.0,0.6,-14,-14,14,644
2337,0,0.0,0.0,0.0,0.6,-14,-14,15,644
2344,0,0.0,0.0,0.0,0.6,-14,-10,14,644
2345,0,0.0,0.0,0.0,0.6,-14,-10,15,644
2352,0,0.0,0.0,0.0,0.6,-14,-6,14,644
2353,0,0.0,0.0,0.0,0.6,-14,-6,15,644
2360,0,0.0,0.0,0.0,0.6,-14,-2,14,644
2361,0,0.0,0.0,0.0,0.6,-14,-2,15,644
2368,0,0.0,0.0,0.0,0.6,-10,-30,14,644
2369,0,0.0,0.0,0.0,0.6,-10,-30,15,644
2376,0,0.0,0.0,0.0,0.6,-10,-26,14,644
2377,0,0.0,0.0,0.0,0.6,-10,-26,15,644
2384,0,0.0,0.0,0.0,0.6,-10,-22,14,644
2385,0,0.0,0.0,0.0,0.6,-10,-22,15,644
2392,0,0.0,0.0,0.0,0.6,-10,-18,14,644
2393,0,0.0,0.0,0.0,0.6,-10,-18,15,644
2400,0,0.0,0.0,0.0,0.6,-10,-14,14,644
2401,0,0.0,0.0,0.0,0.6,-10,-14,15,644
2408,0,0.0,0.0,0.0,0.6,-10,-10,14,644
2409,0,0.0,0.0,0.0,0.6,-10,-10,15,644
2416,0,0.0,0.0,0.0,0.6,-10,-6,14,644
2417,0,0.0,0.0,0.0,0.6,-10,-6,15,644
2424,0,0.0,0.0,0.0,0.6,-10,-2,14,644
2425,0,0.0,0.0,0.0,0.6,-10,-2,15,644
2432,0,0.0,0.0,0.0,0.6,-6,-30,14,644
2433,0,0.0,0.0,0.0,0.6,-6,-30,15,644
2434,0,0.0,0.0,0.0,0.6,-6,-30,16,644
2440,0,0.0,0.0,0.0,0.6,-6,-26,14,644
2441,0,0.0,0.0,0.0,0.6,-6,-26,15,644
2442,0,0.0,0.0,0.0,0.6,-6,-26,16,644
2448,0,0.0,0.0,0.0,0.6,-6,-22,14,644
2449,0,0.0,0.0,0.0,0.6,-6,-22,15,644
2456,0,0.0,0.0,0.0,0.6,-6,-18,14,644
2457,0,0.0,0.0,0.0,0.6,-6,-18,15,644
2458,0,0.0,0.0,0.0,0.6,-6,-18,16,644
2464,0,0.0,0.0,0.0,0.6,-6,-14,14,644
2465,0,0.0,0.0,0.0,0.6,-6,-14,15,644
2472,0,0.0,0.0,0.0,0.6,-6,-10,14,644
2473,0,0.0,0.0,0.0,0.6,-6,-10,15,644
2480,0,0.0,0.0,0.0,0.6,-6,-6,14,644
2481,0,0.0,0.0,0.0,0.6,-6,-6,15,644
2488,0,0.0,0.0,0.0,0.6,-6,-2,14,644
2489,0,0.0,0.0,0.0,0.6,-6,-2,15,644
2496,0,0.0,0.0,0.0,0.6,-2,-30,14,644
2497,0,0.0,0.0,0.0,0.6,-2,-30,15,644
2498,0,0.0,0.0,0.0,0.6,-2,-30,16,644
2504,0,0.0,0.0,0.0,0.6,-2,-26,14,644
2505,0,0.0,0.0,0.0,0.6,-2,-26,15,644
2512,0,0.0,0.0,0.0,0.6,-2,-22,14,644
2513,0,0.0,0.0,0.0,0.6,-2,-22,15,644
2514,0,0.0,0.0,0.0,0.6,-2,-22,16,644
2520,0,0.0,0.0,0.0,0.6,-2,-18,14,644
2521,0,0.0,0.0,0.0,0.6,-2,-18,15,644
2522,0,0.0,0.0,0.0,0.6,-2,-18,16,644
2528,0,0.0,0.0,0.0,0.6,-2,-14,14,644
2529,0,0.0,0.0,0.0,0.6,-2,-14,15,644
2536,0,0.0,0.0,0.0,0.6,-2,-10,14,644
2537,0,0.0,0.0,0.0,0.6,-2,-10,15,644
2544,0,0.0,0.0,0.0,0.6,-2,-6,14,644
2545,0,0.0,0.0,0.0,0.6,-2,-6,15,644
2552,0,0.0,0.0,0.0,0.6,-2,-2,14,644
2553,0,0.0,0.0,0.0,0.6,-2,-2,15,644
2560,0,0.0,0.0,0.0,0.725,-30,-30,14,644
2561,0,0.0,0.0,0.0,0.725,-30,-30,15,644
2562,0,0.0,0.0,0.0,0.725,-30,-30,16,644
2568,0,0.0,0.0,0.0,0.725,-30,-26,14,644
2569,0,0.0,0.0,0.0,0.725,-30,-26,15,644
2570,0,0.0,0.0,0.0,0.725,-30,-26,16,644
2576,0,0.0,0.0,0.0,0.725,-30,-22,14,644
2577,0,0.0,0.0,0.0,0.725,-30,-22,15,644
2578,0,0.0,0.0,0.0,0.725,-30,-22,16,644
2584,0,0.0,0.0,0.0,0.725,-30,-18,14,644
2585,0,0.0,0.0,0.0,0.725,-30,-18,15,644
2586,0,0.0,0.0,0.0,0.725,-30,-18,16,644
2592,0,0.0,0.0,0.0,0.725,-30,-14,14,644
2593,0,0.0,0.0,0.0,0.725,-30,-14,15,644
2594,0,0.0,0.0,0.0,0.725,-30,-14,16,644
2600,0,0.0,0.0,0.0,0.725,-30,-10,14,644
2601,0,0.0,0.0,0.0,0.725,-30,-10,15,644
2608,0,0.0,0.0,0.0,0.725,-30,-6,14,644
2609,0,0.0,0.0,0.0,0.725,-30,-6,15,644
2616,0,0.0,0.0,0.0,0.725,-30,-2,14,644
2617,0,0.0,0.0,0.0,0.725,-30,-2,15,644
2624,0,0.0,0.0,0.0,0.725,-26,-30,14,644
2625,0,0.0,0.0,0.0,0.725,-26,-30,15,644
2626,0,0.0,0.0,0.0,0.725,-26,-30,16,644
2632,0,0.0,0.0,0.0,0.725,-26,-26,14,644
2633,0,0.0,0.0,0.0,0.725,-26,-26,15,644
2634,0,0.0,0.0,0.0,0.725,-26,-26,16,644
2640,0,0.0,0.0,0.0,0.725,-26,-22,14,644
2641,0,0.0,0.0,0.0,0.725,-26,-22,15,644
2642,0,0.0,0.0,0.0,0.725,-26,-22,16,644
2648,0,0.0,0.0,0.0,0.725,-26,-18,14,644
2649,0,0.0,0.0,0.0,0.725,-26,-18,15,644
2650,0,0.0,0.0,0.0,0.725,-26,-18,16,644
2656,0,0.0,0.0,0.0,0.725,-26,-14,14,644
2657,0,0.0,0.0,0.0,0.725,-26,-14,15,644
2664,0,0.0,0.0,0.0,0.725,-26,-10,14,644
2665,0,0.0,0.0,0.0,0.725,-26,-10,15,644
2672,0,0.0,0.0,0.0,0.725,-26,-6,14,644
2673,0,0.0,0.0,0.0,0.725,-26,-6,15,644
2680,0,0.0,0.0,0.0,0.725,-26,-2,14,644
2681,0,0.0,0.0,0.0,0.725,-26,-2,15,644
2688,0,0.0,0.0,0.0,0.725,-22,-30,14,644
2689,0,0.0,0.0,0.0,0.725,-22,-30,15,644
2690,0,0.0,0.0,0.0,0.725,-22,-30,16,644
2696,0,0.0,0.0,0.0,0.725,-22,-26,14,644
2697,0,0.0,0.0,0.0,0.725,-22,-26,15,644
2698,0,0.0,0.0,0.0,0.725,-22,-26,16,644
2704,0,0.0,0.0,0.0,0.725,-22,-22,14,644
2705,0,0.0,0.0,0.0,0.725,-22,-22,15,644
2706,0,0.0,0.0,0.0,0.725,-22,-22,16,644
2712,0,0.0,0.0,0.0,0.725,-22,-18,14,644
2713,0,0.0,0.0,0.0,0.725,-22,-18,15,644
2714,0,0.0,0.0,0.0,0.725,-22,-18,16,644
2720,0,0.0,0.0,0.0,0.725,-22,-14,14,644
2721,0,0.0,0.0,0.0,0.725,-22,-14,15,644
2722,0,0.0,0.0,0.0,0.725,-22,-14,16,644
2728,0,0.0,0.0,0.0,0.725,-22,-10,14,644
2729,0,0.0,0.0,0.0,0.725,-22,-10,15,644
2730,0,0.0,0.0,0.0,0.725,-22,-10,16,644
2736,0,0.0,0.0,0.0,0.725,-22,-6,14,644
2737,0,0.0,0.0,0.0,0.725,-22,-6,15,644
2744,0,0.0,0.0,0.0,0.725,-22,-2,14,644
2745,0,0.0,0.0,0.0,0.725,-22,-2,15,644
2752,0,0.0,0.0,0.0,0.725,-18,-30,14,644
2753,0,0.0,0.0,0.0,0.725,-18,-30,15,644
2754,0,0.0,0.0,0.0,0.725,-18,-30,16,644
2760,0,0.0,0.0,0.0,0.725,-18,-26,14,644
2761,0,0.0,0.0,0.0,0.725,-18,-26,15,644
2762,0,0.0,0.0,0.0,0.725,-18,-26,16,644
2768,0,0.0,0.0,0.0,0.725,-18,-22,14,644
2769,0,0.0,0.0,0.0,0.725,-18,-22,15,644
2776,0,0.0,0.0,0.0,0.725,-18,-18,14,644
2777,0,0.0,0.0,0.0,0.725,-18,-18,15,644
2784,0,0.0,0.0,0.0,0.725,-18,-14,14,644
2785,0,0.0,0.0,0.0,0.725,-18,-14,15,644
2792,0,0.0,0.0,0.0,0.725,-18,-10,14,644
2793,0,0.0,0.0,0.0,0.725,-18,-10,15,644
2800,0,0.0,0.0,0.0,0.725,-18,-6,14,644
2801,0,0.0,0.0,0.0,0.725,-18,-6,15,644
2808,0,0.0,0.0,0.0,0.725,-18,-2,14,644
2809,0,0.0,0.0,0.0,0.725,-18,-2,15,644
2816,0,0.0,0.0,0.0,0.725,-14,-30,14,644
2817,0,0.0,0.0,0.0,0.725,-14,-30,15,644
2818,0,0.0,0.0,0.0,0.725,-14,-30,16,644
2824,0,0.0,0.0,0.0,0.725,-14,-26,14,644
2825,0,0.0,0.0,0.0,0.725,-14,-26,15,644
2826,0,0.0,0.0,0.0,0.725,-14,-26,16,644
2832,0,0.0,0.0,0.0,0.725,-14,-22,14,644
2833,0,0.0,0.0,0.0,0.725,-14,-22,15,644
2834,0,0.0,0.0,0.0,0.725,-14,-22,16,644
2840,0,0.0,0.0,0.0,0.725,-14,-18,14,644
2841,0,0.0,0.0,0.0,0.725,-14,-18,15,644
2842,0,0.0,0.0,0.0,0.725,-14,-18,16,644
2848,0,0.0,0.0,0.0,0.725,-14,-14,14,644
2849,0,0.0,0.0,0.0,0.725,-14,-14,15,644
2850,0,0.0,0.0,0.0,0.725,-14,-14,16,644
2856,0,0.0,0.0,0.0,0.725,-14,-10,14,644
2857,0,0.0,0.0,0.0,0.725,-14,-10,15,644
2864,0,0.0,0.0,0.0,0.725,-14,-6,14,644
2865,0,0.0,0.0,0.0,0.725,-14,-6,15,644
2872,0,0.0,0.0,0.0,0.725,-14,-2,14,644
2873,0,0.0,0.0,0.0,0.725,-14,-2,15,644
2880,0,0.0,0.0,0.0,0.725,-10,-30,14,644
2881,0,0.0,0.0,0.0,0.725,-10,-30,15,644
2882,0,0.0,0.0,0.0,0.725,-10,-30,16,644
2888,0,0.0,0.0,0.0,0.725,-10,-26,14,644
2889,0,0.0,0.0,0.0,0.725,-10,-26,15,644
2890,0,0.0,0.0,0.0,0.725,-10,-26,16,644
2896,0,0.0,0.0,0.0,0.725,-10,-22,14,644
2897,0,0.0,0.0,0.0,0.725,-10,-22,15,644
2898,0,0.0,0.0,0.0,0.725,-10,-22,16,644
2904,0,0.0,0.0,0.0,0.725,-10,-18,14,644
2905,0,0.0,0.0,0.0,0.725,-10,-18,15,644
2906,0,0.0,0.0,0.0,0.725,-10,-18,16,644
2912,0,0.0,0.0,0.0,0.725,-10,-14,14,644
2913,0,0.0,0.0,0.0,0.725,-10,-14,15,644
2914,0,0.0,0.0,0.0,0.725,-10,-14,16,644
2920,0,0.0,0.0,0.0,0.725,-10,-10,14,644
2921,0,0.0,0.0,0.0,0.725,-10,-10,15,644
2928,0,0.0,0.0,0.0,0.725,-10,-6,14,644
2929,0,0.0,0.0,0.0,0.725,-10,-6,15,644
2936,0,0.0,0.0,0.0,0.725,-10,-2,14,644
2937,0,0.0,0.0,0.0,0.725,-10,-2,15,644
2944,0,0.0,0.0,0.0,0.725,-6,-30,14,644
2945,0,0.0,0.0,0.0,0.725,-6,-30,15,644
2946,0,0.0,0.0,0.0,0.725,-6,-30,16,644
2952,0,0.0,0.0,0.0,0.725,-6,-26,14,644
2953,0,0.0,0.0,0.0,0.725,-6,-26,15,644
2954,0,0.0,0.0,0.0,0.725,-6,-26,16,644
2960,0,0.0,0.0,0.0,0.725,-6,-22,14,644
2961,0,0.0,0.0,0.0,0.725,-6,-22,15,644
2968,0,0.0,0.0,0.0,0.725,-6,-18,14,644
2969,0,0.0,0.0,0.0,0.725,-6,-18,15,644
2970,0,0.0,0.0,0.0,0.725,-6,-18,16,644
2976,0,0.0,0.0,0.0,0.725,-6,-14,14,644
2977,0,0.0,0.0,0.0,0.725,-6,-14,15,644
2978,0,0.0,0.0,0.0,0.725,-6,-14,16,644
2984,0,0.0,0.0,0.0,0.725,-6,-10,14,644
2985,0,0.0,0.0,0.0,0.725,-6,-10,15,644
2992,0,0.0,0.0,0.0,0.725,-6,-6,14,644
2993,0,0.0,0.0,0.0,0.725,-6,-6,15,644
3000,0,0.0,0.0,0.0,0.725,-6,-2,14,644
3001,0,0.0,0.0,0.0,0.725,-6,-2,15,644
3008,0,0.0,0.0,0.0,0.725,-2,-30,14,644
3009,0,0.0,0.0,0.0,0.725,-2,-30,15,644
3010,0,0.0,0.0,0.0,0.725,-2,-30,16,644
3016,0,0.0,0.0,0.0,0.725,-2,-26,14,644
3017,0,0.0,0.0,0.0,0.725,-2,-26,15,644
3018,0,0.0,0.0,0.0,0.725,-2,-26,16,644
3024,0,0.0,0.0,0.0,0.725,-2,-22,14,644
3025,0,0.0,0.0,0.0,0.725,-2,-22,15,644
3026,0,0.0,0.0,0.0,0.725,-2,-22,16,644
3032,0,0.0,0.0,0.0,0.725,-2,-18,14,644
3033,0,0.0,0.0,0.0,0.725,-2,-18,15,644
3034,0,0.0,0.0,0.0,0.725,-2,-18,16,644
3040,0,0.0,0.0,0.0,0.725,-2,-14,14,644
3041,0,0.0,0.0,0.0,0.725,-2,-14,15,644
3048,0,0.0,0.0,0.0,0.725,-2,-10,14,644
3049,0,0.0,0.0,0.0,0.725,-2,-10,15,644
3056,0,0.0,0.0,0.0,0.725,-2,-6,14,644
3057,0,0.0,0.0,0.0,0.725,-2,-6,15,644
3064,0,0.0,0.0,0.0,0.725,-2,-2,14,644
3065,0,0.0,0.0,0.0,0.725,-2,-2,15,644
3073,0,0.0,0.0,0.0,0.85,-30,-30,15,644
3081,0,0.0,0.0,0.0,0.85,-30,-26,15,644
3088,0,0.0,0.0,0.0,0.85,-30,-22,14,644
3089,0,0.0,0.0,0.0,0.85,-30,-22,15,644
3096,0,0.0,0.0,0.0,0.85,-30,-18,14,644
3097,0,0.0,0.0,0.0,0.85,-30,-18,15,644
3098,0,0.0,0.0,0.0,0.85,-30,-18,16,644
3104,0,0.0,0.0,0.0,0.85,-30,-14,14,644
3105,0,0.0,0.0,0.0,0.85,-30,-14,15,644
3106,0,0.0,0.0,0.0,0.85,-30,-14,16,644
3112,0,0.0,0.0,0.0,0.85,-30,-10,14,644
3113,0,0.0,0.0,0.0,0.85,-30,-10,15,644
3114,0,0.0,0.0,0.0,0.85,-30,-10,16,644
3120,0,0.0,0.0,0.0,0.85,-30,-6,14,644
3121,0,0.0,0.0,0.0,0.85,-30,-6,15,644
3122,0,0.0,0.0,0.0,0.85,-30,-6,16,644
3128,0,0.0,0.0,0.0,0.85,-30,-2,14,644
3129,0,0.0,0.0,0.0,0.85,-30,-2,15,644
3137,0,0.0,0.0,0.0,0.85,-26,-30,15,644
3145,0,0.0,0.0,0.0,0.85,-26,-26,15,644
3152,0,0.0,0.0,0.0,0.85,-26,-22,14,644
3153,0,0.0,0.0,0.0,0.85,-26,-22,15,644
3160,0,0.0,0.0,0.0,0.85,-26,-18,14,644
3161,0,0.0,0.0,0.0,0.85,-26,-18,15,644
3168,0,0.0,0.0,0.0,0.85,-26,-14,14,644
3169,0,0.0,0.0,0.0,0.85,-26,-14,15,644
3170,0,0.0,0.0,0.0,0.85,-26,-14,16,644
3176,0,0.0,0.0,0.0,0.85,-26,-10,14,644
3177,0,0.0,0.0,0.0,0.85,-26,-10,15,644
3178,0,0.0,0.0,0.0,0.85,-26,-10,16,644
3184,0,0.0,0.0,0.0,0.85,-26,-6,14,644
3185,0,0.0,0.0,0.0,0.85,-26,-6,15,644
3186,0,0.0,0.0,0.0,0.85,-26,-6,16,644
3192,0,0.0,0.0,0.0,0.85,-26,-2,14,644
3193,0,0.0,0.0,0.0,0.85,-26,-2,15,644
3201,0,0.0,0.0,0.0,0.85,-22,-30,15,644
3209,0,0.0,0.0,0.0,0.85,-22,-26,15,644
3216,0,0.0,0.0,0.0,0.85,-22,-22,14,644
3217,0,0.0,0.0,0.0,0.85,-22,-22,15,644
3224,0,0.0,0.0,0.0,0.85,-22,-18,14,644
3225,0,0.0,0.0,0.0,0.85,-22,-18,15,644
3226,0,0.0,0.0,0.0,0.85,-22,-18,16,644
3232,0,0.0,0.0,0.0,0.85,-22,-14,14,644
3233,0,0.0,0.0,0.0,0.85,-22,-14,15,644
3240,0,0.0,0.0,0.0,0.85,-22,-10,14,644
3241,0,0.0,0.0,0.0,0.85,-22,-10,15,644
3248,0,0.0,0.0,0.0,0.85,-22,-6,14,644
3249,0,0.0,0.0,0.0,0.85,-22,-6,15,644
3250,0,0.0,0.0,0.0,0.85,-22,-6,16,644
3256,0,0.0,0.0,0.0,0.85,-22,-2,14,644
3257,0,0.0,0.0,0.0,0.85,-22,-2,15,644
3265,0,0.0,0.0,0.0,0.85,-18,-30,15,644
3272,0,0.0,0.0,0.0,0.85,-18,-26,14,644
3273,0,0.0,0.0,0.0,0.85,-18,-26,15,644
3280,0,0.0,0.0,0.0,0.85,-18,-22,14,644
3281,0,0.0,0.0,0.0,0.85,-18,-22,15,644
3288,0,0.0,0.0,0.0,0.85,-18,-18,14,644
3289,0,0.0,0.0,0.0,0.85,-18,-18,15,644
3290,0,0.0,0.0,0.0,0.85,-18,-18,16,644
3296,0,0.0,0.0,0.0,0.85,-18,-14,14,644
3297,0,0.0,0.0,0.0,0.85,-18,-14,15,644
3298,0,0.0,0.0,0.0,0.85,-18,-14,16,644
3304,0,0.0,0.0,0.0,0.85,-18,-10,14,644
3305,0,0.0,0.0,0.0,0.85,-18,-10,15,644
